ts_code,ann_date,end_date,report_type,revenue,fin_exp,total_profit
000021.SZ,20130329,20121231,1,16399516862.92,-79332742.89,58449240.33
000021.SZ,20121029,20120930,1,12380281593.68,-11604701.49,45950613.07
000021.SZ,20120831,20120630,1,8423092134.06,-14376904.25,56679301.37
000021.SZ,20120427,20120331,1,4038686708.47,-11510339.31,36312503.17
000021.SZ,20120330,20111231,1,18630380585.04,-74232071.21,262561832.36
000021.SZ,20111027,20110930,1,14256788664.54,-35656312.16,207821683.18
000021.SZ,20110831,20110630,1,9462549202.09,-23146378.96,119257197.03
000021.SZ,20110430,20110331,1,4984177657.37,-10859888.76,46760373.18
000021.SZ,20110331,20101231,1,20771541038.17,-19685881.33,399721373.78
000021.SZ,20101029,20100930,1,16145041193.26,-17919946.82,305432906.41
000021.SZ,20100831,20100630,1,10264548091.32,-12154669.03,212201000.62
000021.SZ,20100430,20100331,1,5260880666.52,-9805885.05,90802489.45
000021.SZ,20100424,20091231,1,13405312857.43,-31348161.66,310390512.26
000021.SZ,20091031,20090930,1,8690533768.94,-21396692.08,189416728.32
000021.SZ,20090828,20090630,1,4747566417.01,-11486830.08,108672554.72
000021.SZ,20090430,20090331,1,1974397742.55,-5905597.33,46920093.0
000021.SZ,20090423,20081231,1,13947277119.67,4762507.6,310201345.63
000021.SZ,20081031,20080930,1,10946017586.13,12837316.96,232321260.44
000021.SZ,20080827,20080630,1,7218400535.89,20314211.71,144405683.46
000021.SZ,20080429,20080331,1,3940390944.31,10684423.58,75243821.5
000021.SZ,20080419,20071231,1,13093236225.34,-1356919.28,820898976.88
000021.SZ,20071031,20070930,1,9088280504.67,-12043420.82,605714060.66
000021.SZ,20070822,20070630,1,6012863432.29,-5901870.57,529832108.66
000021.SZ,20070427,20070331,1,3258729929.89,-1629436.43,440579555.56
000021.SZ,20080419,20061231,1,10382107869.77,75597.41,362524508.02
000021.SZ,20071031,20060930,1,7327178680.1,-10061670.96,275647796.17
000021.SZ,20070822,20060630,1,4528029583.57,-7787480.42,184996198.29
000021.SZ,20070427,20060331,1,2240300538.96,-1275116.62,92314617.32
000021.SZ,20060425,20051231,1,8059216077.71,-9562991.16,353656105.73
000021.SZ,20051026,20050930,1,6093896281.72,-3895785.71,253232839.15
000021.SZ,20050819,20050630,1,4075038150.11,-6407403.79,165702871.38
000021.SZ,20050423,20050331,1,1935845920.15,-2927164.85,79568718.24
000021.SZ,20050411,20041231,1,6921286997.11,-9222529.24,255068837.16
000021.SZ,20041027,20040930,1,4856181507.52,-5258239.08,165159836.79
000021.SZ,20040820,20040630,1,3174276879.01,-4101716.17,94710548.73
000021.SZ,20040429,20040331,1,1805763185.37,-1517831.71,59141506.86
000021.SZ,20040426,20031231,1,7859763920.23,2991555.38,284646812.75
000021.SZ,20031023,20030930,1,5630653428.23,3460929.87,148451341.85
000021.SZ,20030825,20030630,1,3773164932.61,7732764.84,87906063.46
000021.SZ,20030425,20030331,1,1934678010.5,6618393.63,62924333.32
000021.SZ,20030424,20021231,1,6178905547.76,51604510.19,88802729.63
000021.SZ,20021025,20020930,1,3729249452.12,44806559.36,55743899.17
000021.SZ,20020814,20020630,1,2389804289.55,32055404.19,24847279.55
000021.SZ,20020430,20020331,1,1153018649.27,11877055.81,10508732.96
000021.SZ,20020412,20011231,1,3918688710.56,37100490.6,-14556086.45
000021.SZ,20010828,20010630,1,1502660160.38,17100416.2,57218561.59
000021.SZ,20010302,20001231,1,3864107460.46,25902685.43,168792023.57
000021.SZ,20000821,20000630,1,1597888550.95,10399349.3,63753093.38
000025.SZ,20190402,20181231,1,414238778.96,6508114.19,90551859.81
000025.SZ,20181030,20180930,1,290580852.31,4664936.72,39055453.54
000025.SZ,20180822,20180630,1,197955081.73,2771872.61,28454323.49
000025.SZ,20180427,20180331,1,92099937.58,899268.6,15515307.36
000025.SZ,20180403,20171231,1,347237289.8,1520168.86,68925402.89
000025.SZ,20171031,20170930,1,238370122.44,548598.69,40228260.59
000025.SZ,20170831,20170630,1,160984104.56,26460.54,24025073.87
000025.SZ,20170428,20170331,1,81147771.18,115142.81,3898895.12
000025.SZ,20170408,20161231,1,324240841.9,-505960.97,30485330.35
000025.SZ,20161028,20160930,1,240749333.55,-120070.39,27824625.22
000025.SZ,20160826,20160630,1,157147166.48,289000.78,18567358.28
000025.SZ,20160429,20160331,1,79720863.02,407067.07,6476926.4
000025.SZ,20160415,20151231,1,303726790.57,4343688.83,47293096.16
000025.SZ,20151028,20150930,1,231810751.81,5317919.97,21347305.94
000025.SZ,20150826,20150630,1,158491781.84,4529677.17,8509433.85
000025.SZ,20150429,20150331,1,81285344.52,3911379.82,793410.55
000025.SZ,20150410,20141231,1,464987527.8,17771137.44,10025378.52
000025.SZ,20141025,20140930,1,339918355.38,13118660.75,4042412.61
000025.SZ,20140808,20140630,1,228692541.86,8229163.34,5355842.71
000025.SZ,20140429,20140331,1,117565727.89,3934688.41,3338572.95
000025.SZ,20140401,20131231,1,486729308.18,16783591.71,14179206.77
000025.SZ,20131030,20130930,1,364794033.33,11548213.37,27516782.28
000025.SZ,20130826,20130630,1,222087318.26,7790082.78,2862556.27
000025.SZ,20130424,20130331,1,111783990.45,3562720.78,4274167.51
000025.SZ,20130410,20121231,1,419642661.31,10081337.64,9236543.39
000025.SZ,20121022,20120930,1,304491497.23,6660713.29,-9029047.73
000025.SZ,20120816,20120630,1,194282667.44,4399504.55,-9829057.94
000025.SZ,20120425,20120331,1,95887355.3,2115213.09,-2411941.79
000025.SZ,20120414,20111231,1,403282098.8,8307007.12,6604579.34
000025.SZ,20111021,20110930,1,284874678.96,6776195.88,-1981540.3
000025.SZ,20110812,20110630,1,178047165.38,4320901.64,578156.59
000025.SZ,20110425,20110331,1,97328500.7,2020184.95,453495.03
000025.SZ,20110415,20101231,1,386348379.27,8407104.95,3276342.15
000025.SZ,20101021,20100930,1,298843228.05,6451416.98,1969248.66
000025.SZ,20100804,20100630,1,198323188.79,4441621.86,2162918.51
000025.SZ,20100428,20100331,1,109939790.76,2443515.94,-448980.01
000025.SZ,20100419,20091231,1,432676350.2,9604691.19,8643117.76
000025.SZ,20091029,20090930,1,327467491.34,6984027.35,2708752.27
000025.SZ,20090813,20090630,1,205061791.89,4492901.67,3552507.79
000025.SZ,20090421,20090331,1,94679334.58,2410624.86,-7661325.94
000025.SZ,20090324,20081231,1,637896590.03,12676977.99,2188916.8
000025.SZ,20081027,20080930,1,511033107.0,10426844.68,-2993684.16
000025.SZ,20080813,20080630,1,379686364.21,7512806.7,-4316478.23
000025.SZ,20080430,20080331,1,203753029.96,3634645.45,-4494989.15
000025.SZ,20080417,20071231,1,991036624.74,13823336.7,8250128.88
000025.SZ,20071022,20070930,1,741514852.59,10468645.03,683598.32
000025.SZ,20070815,20070630,1,489827900.41,7147191.5,84658.9
000025.SZ,20070423,20070331,1,242173558.88,3595077.53,-1970054.27
000025.SZ,20080417,20061231,1,1139756816.12,11594403.24,-84188259.97
000025.SZ,20071022,20060930,1,836458613.34,7375946.1,7794621.64
000025.SZ,20070815,20060630,1,581123947.74,4982726.79,4611485.67
000025.SZ,20070423,20060331,1,270651789.68,3248801.07,744262.98
000025.SZ,20060217,20051231,1,1043810667.42,9925621.75,10435983.82
000025.SZ,20051026,20050930,1,778482557.91,7194363.63,7019635.11
000025.SZ,20050804,20050630,1,530652688.62,3779768.41,4165087.66
000025.SZ,20050420,20050331,1,252836473.67,2166566.49,-163524.68
000025.SZ,20050315,20041231,1,1124745615.76,12258147.71,13903513.53
000025.SZ,20041026,20040930,1,923634535.97,8363849.89,4844162.85
000025.SZ,20040816,20040630,1,657166444.94,6498105.78,1024067.98
000025.SZ,20040427,20040331,1,340663081.54,3049927.01,535723.62
000025.SZ,20040419,20031231,1,1436382877.72,17562859.5,13630669.73
000025.SZ,20031024,20030930,1,972616127.4,12413225.29,3824988.77
000025.SZ,20030812,20030630,1,603786971.53,8941129.39,940282.01
000025.SZ,20030425,20030331,1,231931679.27,4042505.86,-4036801.09
000025.SZ,20030415,20021231,1,1289321184.23,27432118.49,-34302617.24
000025.SZ,20021025,20020930,1,1127110382.53,17532379.64,-10509166.03
000025.SZ,20020817,20020630,1,677686335.1,12343187.7,-9189117.14
000025.SZ,20020425,20020331,1,298814964.07,6534758.66,-9087339.45
000025.SZ,20020408,20011231,1,703244863.19,22252355.55,4880915.0
000025.SZ,20011027,20010930,1,341453803.35,12206575.9,-4558132.97
000025.SZ,20010817,20010630,1,56908935.11,9923347.03,-11183273.64
000025.SZ,20010428,20010331,1,26772630.14,4622572.8,-6515965.73
000025.SZ,20010407,20001231,1,152616059.12,38551369.25,-118680002.72
000025.SZ,20011027,20000930,1,50772358.88,14679029.03,-77982391.56
000025.SZ,20000823,20000630,1,79720672.52,23807981.57,-83832281.37
000026.SZ,20190315,20181231,1,3400450599.9,35916240.16,231196947.05
000026.SZ,20181020,20180930,1,2564688086.82,27290029.07,211393279.95
000026.SZ,20180823,20180630,1,1695891432.72,18147791.49,145831721.16
000026.SZ,20180425,20180331,1,851815980.69,9646423.37,78441839.2
000026.SZ,20180310,20171231,1,3345809703.98,49186742.91,189715313.26
000026.SZ,20171020,20170930,1,2475654661.61,38977967.39,177179313.95
000026.SZ,20170815,20170630,1,1599541144.35,26200633.06,112577169.54
000026.SZ,20170419,20170331,1,817002183.65,14236954.13,60159931.47
000026.SZ,20170310,20161231,1,2993864561.43,68887564.91,145031289.97
000026.SZ,20161027,20160930,1,2234135318.36,51358824.77,139559074.14
000026.SZ,20160826,20160630,1,1479527783.18,35230653.98,76142955.76
000026.SZ,20160415,20160331,1,732961459.52,18789950.59,33878181.52
000026.SZ,20160310,20151231,1,3162196212.9,94347464.79,135530222.34
000026.SZ,20151023,20150930,1,2467880706.2,72133953.23,139524802.68
000026.SZ,20150814,20150630,1,1683793247.59,50889786.79,95542228.37
000026.SZ,20150418,20150331,1,894056260.25,26193116.46,57775795.44
000026.SZ,20150312,20141231,1,3278142785.87,105819460.82,170394619.99
000026.SZ,20141025,20140930,1,2491454888.63,81253907.95,151544175.72
000026.SZ,20140826,20140630,1,1642614790.97,54196678.49,104956828.11
000026.SZ,20140424,20140331,1,821633324.62,26874519.63,54523584.74
000026.SZ,20140301,20131231,1,3103496962.22,100268241.55,151476697.48
000026.SZ,20131024,20130930,1,2328686760.76,73912661.46,129010581.58
000026.SZ,20130821,20130630,1,1508353766.86,47823408.8,82967911.69
000026.SZ,20130426,20130331,1,754193631.28,25472964.67,43531514.71
000026.SZ,20130301,20121231,1,3023962527.25,118655716.47,136486836.49
000026.SZ,20121023,20120930,1,2262852663.64,90831084.99,121141947.09
000026.SZ,20120825,20120630,1,1483755811.36,59603871.04,82333120.6
000026.SZ,20120417,20120331,1,737516704.64,28078168.62,46349507.37
000026.SZ,20120228,20111231,1,2561054602.4,65207111.38,191578978.79
000026.SZ,20111021,20110930,1,1873871919.99,43171405.29,168045546.05
000026.SZ,20110817,20110630,1,1232010736.41,28419718.07,103969019.95
000026.SZ,20110428,20110331,1,613099786.1,13064910.93,47902629.77
000026.SZ,20110301,20101231,1,1780754430.95,47810082.48,113493158.93
000026.SZ,20101021,20100930,1,1264339700.4,33372981.58,83570175.01
000026.SZ,20100817,20100630,1,810811910.82,21459989.06,51957376.73
000026.SZ,20100420,20100331,1,407994496.9,10264459.42,25738521.23
000026.SZ,20100315,20091231,1,1237397878.62,41438282.28,85336090.03
000026.SZ,20091029,20090930,1,885816723.98,29675659.92,59331932.42
000026.SZ,20090819,20090630,1,572693689.88,20777386.61,34520507.09
000026.SZ,20090423,20090331,1,282119256.95,10157636.47,13423707.01
000026.SZ,20090326,20081231,1,1086405568.28,45534434.85,74224555.07
000026.SZ,20081027,20080930,1,778175229.41,29883703.53,65303288.82
000026.SZ,20080722,20080630,1,518549352.19,17204391.37,47532712.16
000026.SZ,20080418,20080331,1,272661836.59,6446177.99,21748319.82
000026.SZ,20080411,20071231,1,805273114.09,18162268.05,71491255.72
000026.SZ,20071024,20070930,1,557536283.98,10980072.52,56782646.26
000026.SZ,20070820,20070630,1,350380602.4,6812413.2,30982796.88
000026.SZ,20070426,20070331,1,179254274.88,2997827.59,14916211.86
000026.SZ,20080411,20061231,1,491825821.81,5684119.43,34846010.21
000026.SZ,20071024,20060930,1,347733747.83,3025007.83,25707049.12
000026.SZ,20070820,20060630,1,231353224.49,2085547.19,17078612.65
000026.SZ,20070426,20060331,1,112170902.19,897517.29,6431185.42
000026.SZ,20060420,20051231,1,341504786.91,1505405.02,18563592.41
000026.SZ,20051021,20050930,1,245263053.86,1239032.03,12139863.5
000026.SZ,20050810,20050630,1,160156032.82,502556.44,6344630.2
000026.SZ,20050422,20050331,1,88916628.28,279141.41,974657.13
000026.SZ,20050415,20041231,1,278246963.0,97500.0,3523936.0
000026.SZ,20041022,20040930,1,192738367.46,-207323.36,2364830.92
000026.SZ,20040810,20040630,1,134155051.11,-200585.98,2486666.5
000026.SZ,20040424,20040331,1,67174815.93,-82596.08,2654408.15
000026.SZ,20040408,20031231,1,228133082.0,-553273.0,5708012.0
000026.SZ,20031023,20030930,1,133693822.63,-302492.15,8277902.57
000026.SZ,20030808,20030630,1,97905462.05,-216585.95,6886143.78
000026.SZ,20030425,20030331,1,53841874.89,-91333.52,4046050.03
000026.SZ,20030416,20021231,1,206241298.0,456411.0,-75424201.0
000026.SZ,20021025,20020930,1,160659685.82,476535.0,14373091.67
000026.SZ,20020808,20020630,1,102715875.08,-346102.08,10242376.69
000026.SZ,20020424,20020331,1,51150875.0,-57723.0,5228529.0
000026.SZ,20020417,20011231,1,219813846.0,-8131395.0,16000180.0
000026.SZ,20021025,20010930,1,168669857.16,-1007663.57,21192717.36
000026.SZ,20010810,20010630,1,114528097.33,-1018559.33,20214163.12
000026.SZ,20010424,20001231,1,253028149.23,-3739730.6,20751689.3
000026.SZ,20000810,20000630,1,129278299.24,-296269.26,8724597.35
000027.SZ,20190404,20181231,1,18527395542.0,1809733040.29,1215437891.99
000027.SZ,20181031,20180930,1,12376656086.17,1318761000.58,916545658.7
000027.SZ,20180823,20180630,1,7980875405.52,817601366.49,748298117.64
000027.SZ,20180428,20180331,1,3645163617.97,408942332.36,102880742.92
000027.SZ,20180413,20171231,1,15545854866.05,1522926404.85,1307410072.68
000027.SZ,20171031,20170930,1,10445748570.89,1067612279.95,1190341815.72
000027.SZ,20170826,20170630,1,6174217961.76,725956619.81,617749464.14
000027.SZ,20170428,20170331,1,2563060353.47,314416556.04,173635182.54
000027.SZ,20170408,20161231,1,11318112180.4,820999866.37,2041867212.19
000027.SZ,20161028,20160930,1,8625109976.01,661994506.14,1934361838.28
000027.SZ,20160826,20160630,1,5029873390.35,425023714.08,1160124717.06
000027.SZ,20160430,20160331,1,2019257683.99,214121400.38,262771235.76
000027.SZ,20160415,20151231,1,11129982964.74,706992334.87,2613389979.72
000027.SZ,20151030,20150930,1,8676530619.46,546385502.98,2314395489.54
000027.SZ,20150821,20150630,1,5488681770.37,335067242.33,1483266343.37
000027.SZ,20150429,20150331,1,2458685472.75,153279607.28,523067550.36
000027.SZ,20150327,20141231,1,12506042318.05,605074860.77,2917366379.9
000027.SZ,20141030,20140930,1,9514052115.71,468846907.12,2221699204.18
000027.SZ,20140816,20140630,1,6163777631.91,304796182.87,1498752326.71
000027.SZ,20140425,20140331,1,2853097708.21,146567971.01,597100952.39
000027.SZ,20140328,20131231,1,12350782449.0,468856576.56,2217398305.49
000027.SZ,20131025,20130930,1,9254879925.48,350306823.94,1594787565.29
000027.SZ,20130815,20130630,1,5369742641.28,234465423.86,970600677.87
000027.SZ,20130427,20130331,1,2509029951.16,107943030.95,364376333.86
000027.SZ,20130418,20121231,1,12828482289.79,442386479.61,1613695336.75
000027.SZ,20121025,20120930,1,10042760785.42,358190574.71,1384473159.54
000027.SZ,20120810,20120630,1,6447399831.72,226090712.0,890592371.76
000027.SZ,20120425,20120331,1,3035019924.95,101327111.5,396369536.92
000027.SZ,20120416,20111231,1,14387018543.15,409277212.56,1562845899.67
000027.SZ,20111026,20110930,1,10783957018.43,258566661.58,1491096115.11
000027.SZ,20110819,20110630,1,6641383382.37,159025822.08,1046475962.7
000027.SZ,20110427,20110331,1,2974715021.02,76441156.56,447448708.58
000027.SZ,20110415,20101231,1,12464711089.65,309706760.35,1977522409.38
000027.SZ,20101029,20100930,1,9482824580.28,234541758.6,1935608539.89
000027.SZ,20100818,20100630,1,6136538384.05,160625051.39,1273594109.18
000027.SZ,20100429,20100331,1,2893421209.77,86746951.31,615475487.64
000027.SZ,20100416,20091231,1,11388673057.77,387347849.75,2831292792.5
000027.SZ,20091028,20090930,1,7882345599.68,306250690.14,2287710781.72
000027.SZ,20090819,20090630,1,4246704410.51,209368785.83,1316734937.14
000027.SZ,20090424,20090331,1,1780867971.5,118255721.22,255951080.91
000027.SZ,20090418,20081231,1,10642914621.39,517927475.53,1327175975.03
000027.SZ,20081029,20080930,1,8595739679.25,384479204.22,1254916993.98
000027.SZ,20080822,20080630,1,5422975498.18,256012534.14,725935555.14
000027.SZ,20080430,20080331,1,2704781131.09,106582798.04,405008454.51
000027.SZ,20080429,20071231,1,10356640599.25,312219158.54,2291339522.18
000027.SZ,20071031,20070930,1,5646388922.56,45518793.72,1401100760.86
000027.SZ,20070718,20070630,1,3651273933.54,41987593.92,910157396.74
000027.SZ,20070427,20070331,1,1760347308.47,25413298.0,449246215.44
000027.SZ,20080429,20061231,1,9406376089.61,153306603.53,2236007168.02
000027.SZ,20071031,20060930,1,5263178372.57,52762568.96,1159835204.78
000027.SZ,20070718,20060630,1,3229227346.39,27676670.19,677516167.79
000027.SZ,20070427,20060331,1,1564232911.47,15770386.19,307928138.54
000027.SZ,20060419,20051231,1,6908406711.42,68394138.51,1610971677.89
000027.SZ,20051029,20050930,1,5156072596.75,49490330.44,962350630.66
000027.SZ,20050817,20050630,1,3329393782.18,26856484.06,615793847.6
000027.SZ,20050422,20050331,1,1570153950.24,14343500.53,305157850.03
000027.SZ,20050406,20041231,1,5842780469.82,29840720.09,1408596431.16
000027.SZ,20041023,20040930,1,4151608979.58,16240301.9,1121622891.48
000027.SZ,20040817,20040630,1,2680448045.1,10612542.59,745546311.21
000027.SZ,20040424,20040331,1,1297618783.59,5349507.16,343388027.46
000027.SZ,20040413,20031231,1,4827616619.51,20878116.53,1548106199.88
000027.SZ,20031022,20030930,1,3519709419.37,13228949.85,921127430.08
000027.SZ,20030813,20030630,1,2063426169.68,6316967.28,501366603.9
000027.SZ,20030429,20030331,1,866294691.91,3622820.24,197266437.86
000027.SZ,20030422,20021231,1,3828587948.53,39750954.8,1072439507.42
000027.SZ,20021030,20020930,1,2963983188.44,32923037.33,985788560.5
000027.SZ,20020815,20020630,1,1980535394.84,23127548.75,694476293.53
000027.SZ,20020430,20020331,1,795202898.62,24239893.81,220293177.27
000027.SZ,20020416,20011231,1,3347807762.89,91762287.88,860964258.5
000027.SZ,20010818,20010630,1,1468753400.92,40309002.84,493429577.18
000027.SZ,20010413,20001231,1,2308022916.14,108538674.25,670513901.66
000027.SZ,20000819,20000630,1,829618685.59,56965208.42,313380933.46
